Perfil,Estado,Edad,Genero,ScoreCrediticio,PorcentajeFinanciacion,Plazo,IngresoEstimado,Gastos,CapacidadDePago,ValorCuotaMensual,M3_30AC
1,1,69,0,821,1.0,60,2361422.0,1451985.7,0.41705056,2180638,0
0,1,41,0,876,1.0,60,5445341.0,3325422.82,1.399297011,1514988,0
1,1,63,1,795,0.4018,48,2547246.0,1522148.79,0.734119956,1396362,0
1,0,34,1,730,0.6598,48,1233120.0,766505.95,0.6927775,673541,0
1,0,26,0,619,1.0,48,1160000.0,748437.29,0.468039651,879333,0
1,1,45,1,877,0.7328,60,5407861.0,2425014.27,1.685083242,1770148,0
1,1,29,0,818,0.6705,60,2202147.0,1118511.98,1.130870343,958231,0
0,1,52,1,766,1.0,60,34022962.0,7387653.73,5.78856168,4601369,0
0,0,61,1,939,0.2203,24,4938116.0,1665741.2,3.166843723,1033324,0
1,1,62,1,715,0.5,72,0.0,2472127.36,-1.58060872,1564035,0
0,1,38,1,759,1.0153,60,6021548.0,2896892.1,1.236031171,2527975,0
1,1,41,1,763,0.9017,60,1810584.0,1511563.05,0.206866197,1445480,0
1,0,34,0,840,1.0,60,3930997.0,1040165.07,2.509285094,1152054,0
0,1,58,0,744,1.0,60,4873856.0,3305525.94,0.775516087,2022305,0
1,1,37,0,820,1.0056,60,1168514.0,1247228.79,-0.042813796,1838538,0
0,1,49,1,885,1.0,60,3188512.0,1200825.99,1.195198015,1663060,0
1,1,55,1,806,0.6087,60,7921478.0,3555836.76,1.535845643,2842500,0
0,1,25,0,765,1.0,60,4277437.0,1266660.01,0.938981337,3206429,0
1,0,42,0,773,0.734,72,1242240.0,1340616.23,-0.13928155,706312,0
0,1,51,1,696,0.6558,60,5883753.0,835172.63,2.347707375,2150430,0
1,1,29,0,834,0.8001,60,2111391.0,1885306.27,0.081295439,2781026,0
0,1,37,0,784,0.5,60,6341330.0,4122594.42,0.794469198,2792727,0
0,1,42,1,757,1.0,60,20946961.0,5190904.62,8.735815373,1803616,0
0,1,41,0,803,1.0,60,7557413.0,4665198.71,1.122765327,2575974,0
1,1,42,0,887,1.0,60,3084095.0,1967481.34,0.81281804,1373756,0
1,1,63,1,665,0.2937,72,2324050.0,790524.22,1.606622274,954503,0
1,0,35,0,880,1.0,72,2054428.0,1418764.09,0.438857725,1448451,0
1,1,51,0,908,0.8498,60,0.0,2236446.46,-0.935959213,2389470,0
0,1,57,1,843,0.5001,60,13280179.0,2103646.24,11.60339859,963212,0
1,1,27,1,772,1.0,60,1862770.0,1596237.82,0.115068322,2316295,0
0,1,32,1,788,1.0,60,1873985.0,2428410.56,-0.210945352,2628290,0
1,0,34,0,758,0.767,72,2353526.0,1405195.07,0.878529967,1079452,0
0,0,34,1,644,0.553,60,1364880.0,2542585.84,-1.454717477,809577,0
1,1,39,1,951,0.6683,60,5987331.0,2495720.3,1.543172182,2262619,0
1,1,37,1,761,0.8864,36,4287824.0,1457359.93,0.993420308,2849211,0
1,1,27,1,712,1.0,60,2697029.0,1952865.18,0.327481399,2272385,0
1,1,32,0,707,0.6704,60,1828600.0,2189959.93,-0.322673045,1119895,0
0,0,30,0,799,0.8137,60,3620753.0,1447596.56,1.864090273,1165800,0
1,1,21,1,685,0.8207,60,1351443.0,1435189.28,-0.050485727,1658811,0
0,1,34,1,636,0.2017,60,2024640.0,1784947.04,0.494883698,484342,0
0,1,46,1,706,0.9018,72,6432960.0,3621780.3,1.092047674,2574228,0
1,1,52,0,863,1.0,60,4568631.0,647884.46,1.45801278,2689103,0
0,1,61,0,835,1.0,60,2170560.0,1448040.93,0.272018444,2656140,0
1,1,35,1,786,1.0,60,1160000.0,1676008.77,-0.247335802,2086268,1
1,1,38,1,742,1.0,60,3453004.0,3341636.77,0.030706789,3626795,0
0,1,68,0,786,1.0,60,3364413.0,635651.2,1.999444444,1364760,0
0,0,68,1,665,0.8,60,1160000.0,1069489.96,0.062157043,1456151,0
1,1,62,0,795,0.9081,60,1928464.0,1565747.44,0.240047332,1511021,0
1,1,60,0,667,1.0,60,2121525.0,1886780.62,0.135434477,1733269,0
0,0,31,1,793,0.8578,72,11753250.0,4176832.21,2.790854998,2714730,0
0,1,41,1,877,0.8889,60,4236209.0,3843009.57,0.185583129,2118724,0
0,0,44,1,751,0.7768,72,7930053.0,3806509.26,1.704772129,2418824,0
1,1,68,0,868,0.3519,12,9687789.0,2864581.6,2.154696847,3166667,0
0,1,30,1,704,0.871,60,1921163.0,1339391.72,0.293218634,1984087,0
0,1,26,0,830,0.6037,72,3472341.0,2517462.47,0.522595144,1827186,0
1,1,42,1,883,1.0,60,3560142.0,2435285.69,0.56868195,1978006,0
1,1,56,0,776,1.0,60,1160000.0,1031396.12,0.081742577,1573279,0
0,1,45,0,845,1.0,60,19773280.0,2915170.69,11.50266434,1465583,0
1,0,25,1,643,0.5273,48,1160000.0,540034.3,0.771600662,803480,0
0,1,42,0,830,0.5075,60,9067270.0,4675255.52,2.446342713,1795339,0
0,1,66,0,771,0.3929,60,1267272.0,403796.84,0.54402931,1587185,0
1,0,36,0,651,1.0,72,0.0,942568.54,-0.695052647,1356111,0
1,1,26,1,665,1.0,60,1160000.0,753812.72,0.228126535,1780535,1
1,1,50,1,788,1.0,60,6204800.0,3935125.55,0.849609984,2671431,0
0,1,63,1,905,0.7581,60,34800000.0,37026076.64,-0.433371122,5136652,0
0,1,43,0,828,1.0336,60,1507627.0,1510680.01,-0.00158511,1926056,0
0,1,40,0,665,0.8666,60,1160000.0,948559.98,0.156598689,1350203,0
1,1,53,0,788,1.0,60,2648258.0,1335222.75,0.585552472,2242387,0
1,1,34,1,812,1.0,60,1497401.0,1251664.15,0.141925057,1731455,0
0,0,46,1,820,0.8996,84,5718792.0,978767.29,3.648724154,1299091,0
0,0,37,0,876,0.493,48,9193483.0,2387812.94,8.969534342,758754,0
1,0,65,0,791,0.2929,60,2090854.0,724738.13,3.282938028,416126,0
1,1,33,0,601,0.7563,60,2809477.0,1549452.06,1.013733353,1242955,0
0,1,56,0,900,0.8,36,1667711.0,1245713.55,0.150727748,2799733,0
1,0,23,1,589,0.2972,84,2359440.0,823428.2,4.978339205,308539,0
0,0,62,1,726,0.7333,60,2537161.0,584191.79,0.797571721,2448644,0
1,0,56,1,717,0.58,60,6839558.0,4355237.72,1.115420487,2227250,0
1,0,37,0,603,1.0,72,1302455.0,955616.43,0.281340526,1232807,0
0,1,44,1,798,0.421,60,2359567.0,2008381.92,0.390056989,900343,0
1,1,57,0,745,0.9446,24,0.0,9031748.82,-2.267390523,3983323,0
1,0,34,1,662,1.0,24,5944598.0,5246707.1,0.190849523,3656760,1
1,1,50,1,845,1.0,60,7021248.0,1917780.61,2.073052417,2461813,0
1,1,70,0,821,1.0,60,4982400.0,3669434.43,0.416741438,3150552,0
0,1,68,0,645,0.8,60,12398600.0,4843874.28,2.007772453,3762740,0
1,1,28,1,666,0.6896,60,1160000.0,756349.98,0.329978925,1223260,0
1,1,43,1,833,1.0,60,4413624.0,2056354.5,1.204046759,1957789,0
0,1,37,1,725,0.5,72,1208223.0,1839312.14,-0.390392348,1616551,0
1,1,36,1,726,1.0277,60,4314020.0,3554175.67,0.231247137,3285854,0
1,1,34,1,806,0.1747,36,1214313.0,1185014.67,0.081260553,360548,0
0,1,39,1,849,1.0,60,2081154.0,2347079.07,-0.138541822,1919457,0
0,0,53,0,859,0.8039,60,4524955.0,2911709.15,1.247251208,1293441,0
1,1,30,0,707,1.0,60,1446250.0,899222.4,0.201537627,2714270,0
0,1,58,1,799,1.0,60,1301359.0,1261614.01,0.01817749,2186495,0
1,1,37,1,797,1.0148,60,4265295.0,3264733.78,0.394474937,2536438,0
1,1,27,0,850,0.8564,60,2867133.0,1394144.95,0.883713119,1666817,0
1,1,32,0,759,1.0272,60,2271833.0,1987702.58,0.113368927,2506246,0
0,0,45,0,749,1.0,84,2613624.0,594225.4,2.275737694,887360,0
0,0,27,0,726,0.9007,60,1464422.0,1233911.05,0.207915898,1108674,0
1,0,40,0,862,1.0,60,1838708.0,1017584.38,0.681850251,1204258,0
0,1,30,0,631,0.6166,60,6064601.0,2160062.5,2.815833199,1386637,0
0,1,60,1,800,0.5,72,4920410.0,3225848.76,1.041883334,1626440,0
0,1,30,1,869,0.4999,60,1833172.0,1594064.89,0.198585863,1204049,0
1,1,51,0,658,1.0,60,5144292.0,2237492.96,1.226422968,2370144,0
1,0,44,0,804,0.8999,72,1901996.0,2550699.97,-0.29086812,2230234,0
1,1,38,1,704,1.0,60,3478400.0,2391558.56,0.598333033,1816449,0
0,0,48,0,804,0.5221,48,0.0,702338.7,-0.564763452,1243598,0
1,0,27,1,777,0.8861,72,5024385.0,1113782.44,3.447278048,1134403,0
0,1,51,1,733,1.0,48,2422354.0,995765.96,0.652157514,2187490,0
1,0,38,1,612,0.6098,48,1160000.0,1158442.93,0.001747493,891031,0
1,1,33,0,796,1.0,60,2018880.0,1422912.83,0.325772999,1829394,0
0,1,38,1,727,0.7585,60,1412955.0,1718819.31,-0.216864905,1410391,0
1,1,62,1,944,0.7497,60,3737877.0,2428516.92,0.667573556,1961372,0
1,1,51,0,732,1.0,60,1160000.0,1654966.15,-0.273353677,1810717,0
1,0,44,1,823,0.8269,60,1401840.0,1680063.06,-0.199533595,1394367,0
1,0,56,1,665,0.7143,60,0.0,2969583.0,-2.465902655,1204258,0
1,0,29,1,805,1.0,48,2545451.0,985594.81,1.685196014,925623,0
1,0,58,0,829,0.9254,72,3287779.0,2506092.67,0.410601947,1903757,0
1,0,35,1,782,1.0,72,4627597.0,2457570.22,1.375511868,1577614,0
0,1,31,0,723,0.3276,48,5790394.0,2742808.29,2.595355411,1174246,0
0,1,46,1,737,0.799,60,1708584.0,648621.13,0.463520478,2286766,0
0,1,44,1,772,0.7639,60,5260323.0,4734438.34,0.393601495,1336084,0
0,1,44,1,843,1.0,60,1853559.0,1374414.01,0.174231437,2750049,0
0,0,32,0,640,0.5606,84,2141040.0,1733662.8,0.454295474,896723,0
1,1,44,0,677,1.0,60,0.0,2267488.11,-1.117068457,2029856,0
1,1,32,0,707,1.0,60,1453354.0,1883824.77,-0.260325129,1653589,0
1,0,20,1,811,1.0,60,2640595.0,1205367.82,1.245662292,1152180,0
1,1,23,1,656,0.8181,60,1160000.0,691132.05,0.351203792,1335031,0
1,1,69,1,842,1.0,60,7403752.0,3640714.02,1.492509163,2521283,0
1,0,24,1,665,0.8859,48,1293415.0,1066654.38,0.199117182,1138830,0
1,0,57,0,630,0.7655,60,1160000.0,659628.86,0.701692264,713092,0
1,1,30,0,791,1.0268,60,2777448.0,1832495.05,0.591650581,1597147,0
1,1,42,0,710,1.0024,60,2327468.0,1105227.52,0.464329626,2632269,0
1,1,44,0,913,0.561,60,6911470.0,4115152.24,1.735932234,1610845,0
0,1,35,0,801,0.7639,60,22977506.0,9093185.95,10.44341367,1329481,0
1,1,36,1,735,1.0,60,1160000.0,958670.08,0.069005532,2917591,0
1,0,52,1,793,1.0,72,3333175.0,3408710.74,-0.027114959,2785759,0
1,1,60,0,877,0.5925,60,3850124.0,3798489.35,0.038988968,1324340,0
1,1,33,0,694,1.0,60,2639300.0,2301651.56,0.171261268,1971540,0
1,1,64,1,665,0.9324,60,0.0,2993747.6,-1.826542869,1639024,0
0,1,52,0,770,0.561,60,1160000.0,710064.34,0.279316545,1610845,0
0,1,67,1,668,0.4117,48,1160000.0,705798.58,0.238042825,1908066,0
0,0,53,0,842,0.7098,48,1484801.0,801863.39,0.988314294,691013,0
0,0,72,1,961,0.9,60,12988008.0,5687009.08,5.849451785,1248151,0
1,0,52,0,838,1.0,72,12502451.0,6501254.25,3.095728566,1938541,0
1,0,37,1,676,1.0,60,6734000.0,3973911.99,1.478623065,1866661,0
1,0,24,1,713,0.678,48,1160000.0,1276911.5,-0.093898107,1245089,0
1,1,46,1,860,0.5,60,11405183.0,5989405.63,3.725056277,1453878,0
0,0,23,1,746,1.0,72,7421760.0,1914521.13,2.514929949,2189818,0
1,0,58,1,780,0.5789,72,5304665.0,2659180.18,1.79707129,1472109,0
1,1,53,0,838,1.0,60,9139641.0,5386513.55,1.531196904,2451107,0
1,1,32,0,769,1.0,60,3468076.0,1789897.15,0.545901895,3074140,0
0,1,30,1,774,1.0,60,2591348.0,2208960.96,0.142689132,2679861,0
1,0,26,0,688,1.0272,84,1160000.0,1416272.83,-0.176670555,1450569,0
0,1,42,0,837,0.7303,60,5117422.0,962186.52,0.983035375,4226944,0
0,1,55,1,611,0.7565,60,4347200.0,1420263.64,1.213112661,2412749,0
0,0,43,1,737,0.878,72,1566400.0,998647.91,0.47096318,1205513,0
0,1,43,1,768,1.0167,84,3533345.0,1514001.57,0.928445713,2174972,0
0,1,29,0,786,1.015,60,2643915.0,1889340.73,0.283090371,2665489,0
1,0,69,0,812,0.7826,72,2120451.0,1002005.97,1.144986973,976819,0
1,1,51,1,849,1.0,60,0.0,6706326.78,-3.463594919,1936233,0
0,1,68,1,821,1.0052,60,4368383.0,1903697.62,1.328750874,1854889,0
1,1,60,1,710,0.2493,60,6669632.0,6920409.77,-0.299204996,838147,0
1,1,54,1,897,0.7629,60,3129154.0,2907010.5,0.095355127,2329644,0
1,1,44,0,757,1.0059,60,2697189.0,1772992.46,0.515837729,1791642,1
0,1,45,1,774,1.0151,60,2160009.0,2309008.76,-0.057069926,2610828,0
0,1,39,1,732,0.75,48,16247401.0,10187638.37,1.17898091,5139831,0
1,0,63,0,812,0.8141,72,1590349.0,1677337.82,-0.0643525,1351755,0
1,0,25,0,723,1.0,48,2534124.0,1286172.41,0.970653389,1285682,0
0,1,57,0,862,0.3166,60,0.0,2237180.01,-3.606819048,620264,0
1,1,23,0,736,1.0,60,1294896.0,1392626.38,-0.05676672,1721614,0
0,1,64,0,673,0.529,60,1160000.0,535389.08,0.763973424,817582,0
1,1,33,1,789,0.7525,60,5363100.0,2098798.64,1.282548484,2545168,0
1,1,44,1,900,1.015,60,7126745.0,2329324.33,1.876762874,2556221,0
1,0,35,1,657,0.6889,60,2188320.0,1820112.8,0.383556758,959981,0
0,1,25,0,776,1.0,60,1678045.0,2462760.69,-0.334713631,2344439,0
1,1,58,0,841,1.0,60,2317573.0,1549252.96,0.265187495,2897271,0
1,0,55,1,832,1.0,60,5240268.0,1058866.93,2.647558964,1579342,0
1,0,59,0,744,0.7214,60,1695515.0,1414325.41,0.354713103,792724,0
0,0,33,1,797,1.0,48,2692200.0,2014624.26,0.320690655,2112864,0
0,0,36,0,792,0.9971,72,6182852.0,1791136.32,2.226303656,1972649,0
0,0,53,1,785,1.0,72,1197617.0,386400.66,0.74799574,1084520,0
1,1,50,1,785,1.0107,60,1891357.0,1300065.39,0.225921038,2617249,0
1,1,33,1,789,1.0,60,2497200.0,2237841.09,0.060281119,4302490,0
1,1,65,1,835,0.5568,60,5947452.0,3509293.88,2.077808029,1173428,0
1,1,50,1,753,1.0,60,0.0,1962965.84,-0.753439702,2605339,0
1,0,37,0,748,0.7956,48,2287155.0,1864374.73,0.378946063,1115674,0
1,1,44,0,743,1.0286,60,5442095.0,1989130.83,1.067777904,3233785,0
0,1,38,0,868,1.0,60,1584962.0,1186064.07,0.224277114,1778594,0
1,1,32,1,776,1.0,72,1280074.0,509116.42,0.30597173,2519702,0
0,1,52,1,785,1.0,60,17159148.0,8046313.45,5.025874125,1813184,0
0,1,47,1,681,1.0,60,17523108.0,3771633.5,6.251014033,2199879,0
1,0,66,0,872,0.2304,36,1459200.0,1427026.59,0.077962315,412679,0
0,1,41,1,611,0.2142,24,1160000.0,706108.7,0.303199994,1497003,0
1,1,56,0,794,0.6628,60,5356444.0,2732560.48,1.805382618,1453367,0
1,1,48,1,638,0.4312,60,0.0,697968.63,-0.880830883,792398,0
0,1,31,1,697,0.8943,60,5655400.0,2627553.79,1.063432402,2847239,0
0,0,48,1,738,0.85,84,3475489.0,711427.64,1.022428703,2703427,0
0,0,47,1,879,1.0,72,2812897.0,1271963.34,0.729645015,2111895,0
0,1,33,1,759,0.9446,60,5688796.0,3469242.09,0.999758077,2220091,1
1,1,30,0,835,1.0,60,3389546.0,874599.65,1.437770288,1749199,0
0,1,24,0,640,0.5001,60,15781016.0,3138354.8,9.682965856,1305660,0
0,1,58,1,764,0.3617,60,2865520.0,1032982.58,0.998782638,1834771,0
1,1,26,1,701,1.0,60,1373388.0,1508719.74,-0.082680076,1636812,0
1,0,24,0,728,0.8683,60,1461230.0,730050.66,0.721116875,1013954,0
1,1,38,1,792,1.0,60,3068641.0,1803414.28,0.758441906,1668192,0
1,1,42,0,722,1.0,60,3457038.0,1691939.07,1.004430588,1757313,0
1,1,28,1,786,0.9315,60,1160000.0,1136694.18,0.015598777,1494080,0
1,1,28,0,883,0.4886,60,11650377.0,2999921.77,5.706835327,1515806,0
0,1,51,0,754,0.1316,36,1171146.0,623056.76,0.746786805,733930,0
1,0,25,1,628,0.9026,48,1217392.0,762939.47,0.338909983,1340924,0
1,1,23,0,634,0.1381,12,1160000.0,988736.42,0.121489639,1409697,0
0,1,38,0,689,0.5468,60,1436289.0,1756916.73,-0.356772732,898689,0
1,1,44,0,916,1.0252,60,8535915.0,4534624.33,1.26229972,3169842,0
0,0,61,1,827,0.9146,72,2478836.0,1182482.29,0.905727801,1431284,0
1,1,32,0,760,0.4552,60,0.0,2085712.8,-2.329775413,895242,0
1,1,36,1,804,0.8857,60,5835468.0,3379382.59,1.442853255,1702242,0
0,1,34,1,775,1.0,60,1284242.0,1916194.17,-0.353183627,1789302,0
1,1,31,1,746,0.889,60,1160000.0,1096212.8,0.035826831,1780431,0
0,1,64,1,822,1.016,60,3616710.0,1210191.18,1.204460257,1998006,0
1,1,68,1,966,1.0,60,0.0,2260340.54,-1.59256633,1419307,0
0,0,33,0,802,1.0,48,6126637.0,1597433.98,3.604383176,1256582,0
1,0,52,0,710,0.717,60,1332804.0,490320.82,0.736407379,1144045,0
1,1,55,1,809,1.0,60,0.0,3758492.9,-2.693163572,1395568,0
0,1,36,0,669,0.5,72,1319778.0,2500686.31,-0.770731286,1532192,0
0,0,53,1,804,0.75,72,1283040.0,936916.73,0.285799793,1211069,0
1,0,40,0,785,1.0,60,1494902.0,1633014.81,-0.091609221,1507630,0
0,1,54,0,891,0.2155,24,10311116.0,8402922.51,2.555574069,746679,0
1,0,31,1,622,0.7528,60,1211428.0,759213.6,0.565612316,799513,0
0,1,47,0,839,1.0,60,1848818.0,1991008.29,-0.098405467,1444943,0
0,1,37,0,731,1.0,60,4226880.0,1269962.03,0.852338915,3469181,0
0,0,58,1,896,0.9657,60,3660468.0,2091050.58,0.690801804,2271878,0
1,0,39,0,757,0.6099,48,5885487.0,3665216.05,1.49741892,1482732,0
0,1,65,0,825,0.5796,60,5995540.0,3082855.85,2.587902399,1125500,0
1,0,32,1,772,0.9309,72,1356586.0,713764.01,0.618428094,1039445,0
1,0,55,0,665,0.826,48,4238692.0,4091603.87,0.107609057,1366875,0
1,1,67,0,873,1.0,60,3601680.0,2667139.15,0.443714088,2106178,0
1,1,48,0,880,0.6732,60,1244662.0,939989.65,0.179568554,1696691,0
1,1,38,1,711,0.4778,72,1548288.0,1740710.47,-0.124561605,1544798,0
0,1,56,0,818,0.8238,60,2718976.0,723177.18,0.762279269,2618199,0
0,1,49,1,887,1.0,60,3187072.0,1986951.13,0.401408289,2989776,0
1,1,46,1,841,1.0,60,0.0,4993975.82,-3.151437138,1584666,0
0,1,47,1,806,0.9474,48,1205995.0,1936246.8,-0.275472329,2650908,0
1,1,25,0,734,1.0,60,1160000.0,1075697.97,0.034155917,2468153,0
1,1,30,1,763,0.4801,12,22376662.0,5110506.29,4.79847896,3598256,0
0,0,61,1,826,0.9749,60,5084873.0,1796505.26,2.998912687,1096520,0
1,1,57,1,899,1.0181,60,4794853.0,3640218.68,0.370693162,3114798,0
1,1,65,1,670,0.4786,72,7189920.0,3383532.01,2.459567939,1547584,0
1,1,51,0,665,0.75,60,0.0,3864702.98,-1.836941659,2103879,0
1,1,50,1,747,0.8706,60,2981427.0,2413788.26,0.355228683,1597953,0
0,0,60,1,777,0.7556,48,2222152.0,1223133.23,0.908644944,1099460,0
0,1,69,1,790,0.8971,48,1288776.0,1667637.4,-0.161604988,2344367,0
1,1,32,0,686,0.9015,60,1374891.0,1335040.66,0.025854096,1541355,0
1,1,24,0,819,0.8724,60,1957247.0,1041579.47,0.609608231,1502059,0
1,1,45,0,781,0.471,60,2745947.0,2126729.87,0.313552427,1974844,0
1,1,49,0,772,1.0,60,0.0,4963942.07,-2.468932602,2010562,0
1,1,53,1,781,0.9003,60,6514162.0,4536138.96,1.319200033,1499411,0
0,1,26,1,785,1.0,60,1160000.0,1266993.01,-0.055955175,1912120,0
0,0,34,1,802,0.534,48,1160000.0,590459.98,0.798940647,712869,0
1,0,39,1,776,0.8571,60,2385842.0,2143712.31,0.128214604,1888472,0
1,1,60,0,990,0.115,12,1242244.0,985899.46,0.268284263,955496,0
0,1,28,0,715,0.25,36,2182704.0,1046267.56,1.331758852,853335,0
1,0,47,1,747,1.0,72,1160000.0,898070.41,0.165175748,1585763,0
1,0,50,0,780,0.7273,72,1246515.0,848015.71,0.458950401,868284,0
1,1,45,1,735,1.0,60,1910400.0,2009082.91,-0.053184601,1855479,0
0,1,41,0,825,1.0,60,5208600.0,1944402.32,1.402433522,2327524,0
1,1,46,1,781,0.9632,60,5464812.0,2198488.09,1.19586297,2731353,0
0,1,43,1,794,0.7222,60,8116745.0,2757975.48,1.604255823,3340346,0
1,1,24,0,738,1.0,60,1460115.0,1003484.37,0.326915006,1396787,0
0,1,60,1,781,1.0,72,1535991.0,1718322.74,-0.054432227,3349702,0
1,1,53,1,859,0.4116,60,22005601.0,9517459.79,6.398147596,1951837,0
0,1,36,0,667,0.4352,72,1160000.0,683018.63,0.345195423,1381772,0
1,1,30,1,592,0.6393,60,1685482.0,1942405.7,-0.261460298,982649,0
0,1,44,1,818,0.336,24,10570914.0,6110715.59,2.13087501,2093130,0
0,0,57,1,745,0.9891,48,1160000.0,483184.24,0.413127641,1638273,0
1,1,66,0,848,0.4827,60,4204753.0,852893.79,2.928692439,1144490,0
1,1,56,1,769,0.203,48,0.0,2732437.95,-5.520009757,495006,0
1,0,37,1,813,1.0,60,2165260.0,900780.05,0.805977233,1568878,0
0,1,60,1,891,1.0,60,18020660.0,10336978.53,2.76407527,2779838,0
1,0,26,1,602,0.9677,48,1160000.0,687534.74,0.442526982,1067653,1
1,1,28,0,812,1.0,60,1808585.0,993990.27,0.447948464,1818501,0
1,1,48,1,796,0.7143,60,5527421.0,5450556.44,0.042272853,1818296,0
1,0,60,0,803,0.9081,72,3196613.0,605374.48,1.770813529,1463304,0
0,1,37,0,781,0.7385,60,2317244.0,1762118.63,0.217811023,2548656,0
1,1,35,0,791,0.4778,72,7672379.0,822260.98,4.445709426,1540838,0
1,1,30,1,750,1.0,60,3198369.0,2959137.23,0.097849025,2444907,0
0,1,27,0,746,0.4614,60,2151600.0,2758927.61,-0.36679467,1655770,0
0,1,58,1,784,1.0154,60,3173147.0,1320167.46,0.730518646,2536526,0
1,0,37,0,681,0.7955,60,2545440.0,2560902.37,-0.009852478,1569389,0
1,1,43,1,665,0.3043,60,0.0,2858231.95,-3.379231766,845823,0
0,1,36,0,788,1.0,60,5699503.0,3776892.25,0.627542298,3063715,0
1,1,50,0,942,0.7948,60,10369795.0,4570713.09,3.711590579,1562425,0
0,1,41,1,721,0.4999,12,1160000.0,1785521.13,-0.149981904,4170644,0
1,1,28,0,778,1.0,60,1790800.0,1800182.22,-0.005598902,1675725,0
1,1,29,1,859,0.3476,48,4518544.0,2129301.45,2.426055516,984826,0
0,1,57,0,895,0.4382,60,2133607.0,1704621.13,0.401498481,1068462,0
0,0,30,1,790,0.5652,48,2801442.0,1016956.67,1.403479849,1271472,0
1,1,68,0,937,0.8658,60,0.0,3360011.63,-1.530389574,2195527,0
0,1,52,0,869,0.2971,60,7742508.0,1792557.85,9.039551255,658213,0
0,1,38,1,998,0.6375,60,5601421.0,1860351.67,2.529174771,1479166,0
0,0,46,0,770,0.4681,60,2426305.0,1076480.39,2.117368616,637501,0
1,1,30,0,767,0.9,60,1847520.0,1949825.43,-0.042940333,2382502,0
0,0,44,1,833,0.7947,72,11490522.0,7515676.92,1.715792807,2316623,0
1,1,62,1,956,0.115,12,15021448.0,899087.14,14.8708713,949666,0
0,1,55,0,668,0.5631,36,1160000.0,653857.28,0.202439354,2500219,0
1,1,50,1,839,1.0,60,2649524.0,2124532.43,0.221916659,2365715,0
0,1,50,1,951,1.0,60,6439536.0,1674660.39,1.973831902,2414023,0
1,1,58,1,802,1.0,60,23912428.0,1832967.35,7.863839931,2807720,0
0,0,59,1,885,0.5316,48,9927548.0,4836614.51,2.081135286,2446229,0
1,1,35,1,817,1.0243,72,2761727.0,1080652.66,0.653667136,2571759,0
1,1,44,1,781,1.0,60,3080200.0,2569444.07,0.182640285,2796513,0
0,1,55,0,913,1.0,60,6333237.0,4432509.14,1.106534706,1717730,0
0,0,37,0,628,0.5833,60,1525039.0,1622424.46,-0.095330235,1021559,0
0,1,41,1,750,0.5,72,6952061.0,1754016.73,3.269872433,1589678,0
0,0,25,0,795,0.7992,60,1471164.0,743736.67,0.620219875,1172854,0
0,0,23,0,746,0.9798,60,2023465.0,986407.67,0.728664608,1423230,0
0,1,45,0,798,1.0254,60,7906688.0,4363159.78,1.07046081,3310283,0
0,1,58,1,741,1.0,60,5473439.0,2825176.14,0.818693436,3234743,0
0,1,32,1,806,0.5172,60,2177400.0,870070.5,1.373949567,951512,0
0,1,47,0,682,0.5,72,2586134.0,1417151.05,0.522869477,2235707,0
0,1,46,1,857,0.4859,60,2656239.0,1092656.26,1.484711876,1053122,0
0,1,54,0,726,0.4152,60,4446842.0,708934.07,3.806086355,982087,0
0,0,30,0,808,0.6934,60,7648721.0,2398172.78,2.052704114,2557869,0
0,1,43,0,895,0.4444,60,2557062.0,2313106.76,0.279788285,871928,0
0,0,41,1,816,1.0103,60,3620728.0,2294056.76,0.945997226,1402405,0
1,1,55,0,925,1.0,60,7415652.0,1363022.13,2.339010681,2587688,0
0,0,23,0,720,0.8095,60,3580600.0,1850438.72,1.230109477,1406510,0
0,1,59,1,712,0.7163,60,1714205.0,2208204.36,-0.283920079,1739924,0
1,1,56,0,928,0.7825,60,6515961.0,4410726.09,1.065793325,1975275,0
1,0,33,1,684,0.733,48,1789800.0,1123966.27,0.754724417,882221,0
0,0,22,1,792,0.9348,60,2200009.0,1107267.83,0.89198191,1225071,0
1,1,38,1,848,0.4166,60,2985147.0,1442154.98,2.865330657,538504,0
1,1,38,0,733,0.5293,60,1260489.0,1069033.32,0.191385059,1000369,0
1,1,42,0,733,1.0,60,1224731.0,1302901.97,-0.042429664,1842366,0
1,1,39,0,773,1.0,60,3230323.0,2385412.67,0.472272077,1789033,0
1,0,51,1,793,1.0269,72,2080745.0,522393.9,1.364267655,1142262,0
1,0,25,0,759,0.9895,72,1160000.0,879154.38,0.195596329,1435843,0
0,1,34,0,797,1.0307,60,2154765.0,2424495.11,-0.055773716,4836151,0
0,0,29,1,786,0.5,60,1193748.0,799591.91,0.662686668,594785,0
1,1,37,1,743,0.8979,60,14046131.0,5493079.82,1.927690119,4436943,0
0,1,50,1,762,0.7353,60,13471862.0,4668988.34,2.699317437,3261148,0
1,1,27,0,601,1.0,72,1160000.0,1038399.46,0.062988033,1930534,0
0,1,43,1,822,1.0,72,2785257.0,2767045.81,0.00719216,2532089,0
0,1,51,0,842,1.0,60,2365549.0,2097530.55,0.104882676,2555412,0
0,1,43,1,927,0.3846,48,8378131.0,3444156.73,3.4921124629999998,1412891,0
1,1,32,1,677,1.0,60,4254200.0,3342341.61,0.480864419,1896290,0
